---------------------------------------------------------------------------------------------
SID: 1824482
Output for file: sample-f.txt
---------------------------------------------------------------------------------------------
'total number of words'= 2915891
'total number of distinct words'= 46748
'popular_threshold_word': 2338
'common_threshold_l_word': 22205
'common_threshold_u_word': 24543
'rare_threshold_word': 44410
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|          Word|Frequency|
|22607|          sportive|        3|
|22608|         breaching|        3|
|22609|           deluged|        3|
|22610|             aziel|        3|
|22611|            flares|        3|
|22612|         mystified|        3|
|22613|       waterlogged|        3|
|22614|           pinning|        3|
|22615|              rove|        3|
|22616|             pails|        3|
|22617|         chuckling|        3|
|22618|            fasces|        3|
|22619|             cools|        3|
|22620|          pestered|        3|
|22621|             awash|        3|
|22622|             antic|        3|
|22623|            tropic|        3|
|22624|        postscript|        3|
|22625|          nearness|        3|
|22626|           rollers|        3|
|22627|           alertly|        3|
|22628|                ws|        3|
|22629|           churned|        3|
|22630|           pampero|        3|
|22631|        obligingly|        3|
|22632|          surgical|        3|
|22633|        curriculum|        3|
|22634|             leaks|        3|
|22635|              amok|        3|
|22636|           coarser|        3|
|22637|           boobies|        3|
|22638|         anchorage|        3|
|22639|          ironwood|        3|
|22640|             cluck|        3|
|22641|           spanker|        3|
|22642|              thud|        3|
|22643|           fiercer|        3|
|22644|           papeete|        3|
|22645|             atoll|        3|
|22646|             deepo|        3|
|22647|          narrowed|        3|
|22648|         lockplate|        3|
|22649|         wurfflein|        3|
|22650|         sideplate|        3|
|22651|       descendents|        3|
|22652|         deaderich|        3|
|22653|          clipping|        3|
|22654|          shotguns|        3|
|22655|            ornate|        3|
|22656|      manufacturer|        3|
|22657|             maple|        3|
|22658|             romps|        3|
|22659|         unluckily|        3|
|22660|          doggedly|        3|
|22661|          moidores|        3|
|22662|          littlest|        3|
|22663|             gulch|        3|
|22664|            dinghy|        3|
|22665|        miscreants|        3|
|22666|       prostrating|        3|
|22667|       diffidently|        3|
|22668|       undignified|        3|
|22669|            coyote|        3|
|22670|              byes|        3|
|22671|      hysterically|        3|
|22672|         jeeringly|        3|
|22673|               bus|        3|
|22674|           hooping|        3|
|22675|          goodwife|        3|
|22676|          bemoaned|        3|
|22677|            frowns|        3|
|22678|         declineth|        3|
|22679|            rogues|        3|
|22680|           letches|        3|
|22681|            pedler|        3|
|22682|          sunbeams|        3|
|22683|            oddest|        3|
|22684|          implicit|        3|
|22685|          coloring|        3|
|22686|            nudity|        3|
|22687|             flaps|        3|
|22688|         patchouli|        3|
|22689|       reprimanded|        3|
|22690|         hollowing|        3|
|22691|            hulloh|        3|
|22692|           tighten|        3|
|22693|      tittillating|        3|
|22694|           longish|        3|
|22695|         insertion|        3|
|22696|          extolled|        3|
|22697|      menstruation|        3|
|22698|     ignominiously|        3|
|22699|           bedewed|        3|
|22700|              mamm|        3|
|22701|           damning|        3|
|22702|           plainer|        3|
|22703|             shire|        3|
|22704|          fearther|        3|
|22705|             hymen|        3|
|22706|            saliva|        3|
|22707|         testicles|        3|
|22708|          unclosed|        3|
|22709|       linendraper|        3|
|22710|            lewdly|        3|
|22711|           stouter|        3|
|22712|     circumspectly|        3|
|22713|            giggle|        3|
|22714|       encumbrance|        3|
|22715|       unbuttoning|        3|
|22716|         debauched|        3|
|22717|         stricture|        3|
|22718|         headaches|        3|
|22719|      schoolfellow|        3|
|22720|             wombs|        3|
|22721|            grumpy|        3|
|22722|              donc|        3|
|22723|           seminal|        3|
|22724|          plugging|        3|
|22725|            furrow|        3|
|22726|          farmyard|        3|
|22727|           lusting|        3|
|22728|             sulky|        3|
|22729|            satiny|        3|
|22730|           cunting|        3|
|22731|           hushing|        3|
|22732|        paddington|        3|
|22733|             scrub|        3|
|22734|           scowled|        3|
|22735|            hished|        3|
|22736|            haunch|        3|
|22737|     costermongers|        3|
|22738|           elysium|        3|
|22739|           ramming|        3|
|22740|          billious|        3|
|22741|            seduce|        3|
|22742|              cess|        3|
|22743|          wriggles|        3|
|22744|       overhearing|        3|
|22745|         spermatic|        3|
|22746|       aberrations|        3|
|22747|           takings|        3|
|22748|          gossiped|        3|
|22749|           lapwing|        3|
|22750|           unlaced|        3|
|22751|           flyaway|        3|
|22752|            quaver|        3|
|22753|               ist|        3|
|22754|           frizzle|        3|
|22755|          hairpins|        3|
|22756|             polka|        3|
|22757|         unworldly|        3|
|22758|             phine|        3|
|22759|         lullabies|        3|
|22760|           crossly|        3|
|22761|          cabinets|        3|
|22762|           fidgets|        3|
|22763|          talisman|        3|
|22764|          rippling|        3|
|22765|         godmother|        3|
|22766|          frizzled|        3|
|22767|        unmaidenly|        3|
|22768|          spinster|        3|
|22769|        wristbands|        3|
|22770|          freshmen|        3|
|22771|             pines|        3|
|22772|        promenaded|        3|
|22773|             chick|        3|
|22774|             tweak|        3|
|22775|         storybook|        3|
|22776|          coquetry|        3|
|22777|           lounged|        3|
|22778|       christendom|        3|
|22779|        beautified|        3|
|22780|             salts|        3|
|22781|            grundy|        3|
|22782|          homemade|        3|
|22783|        perishable|        3|
|22784|          disquiet|        3|
|22785|          demijohn|        3|
|22786|            tassel|        3|
|22787|          politest|        3|
|22788|        virtuously|        3|
|22789|          lifelike|        3|
|22790|      philandering|        3|
|22791|      illumination|        3|
|22792|          coachmen|        3|
|22793|           frenchy|        3|
|22794|        sketchbook|        3|
|22795|          debarred|        3|
|22796|           talkers|        3|
|22797|              viol|        3|
|22798|      shortsighted|        3|
|22799|         unclasped|        3|
|22800|          livelier|        3|
|22801|               que|        3|
|22802|            parpar|        3|
|22803|        blissfully|        3|
|22804|           brookes|        3|
|22805|          dawdling|        3|
|22806|          composer|        3|
|22807|         beethoven|        3|
|22808|      invigorating|        3|
|22809|            dranpa|        3|
|22810|         beginnest|        3|
|22811|        ragamuffin|        3|
|22812|               ziz|        3|
|22813|              ruby|        3|
|22814|           lorrain|        3|
|22815|             vaunt|        3|
|22816|               rei|        3|
|22817|            potest|        3|
|22818|              nisi|        3|
|22819|            enrich|        3|
|22820|              quam|        3|
|22821|              fuge|        3|
|22822|           prithee|        3|
|22823|             churl|        3|
|22824|           carolus|        3|
